sender_account,receiver_account,amount,timestamp,transaction_type,is_suspicious
A124,A83,1626.47,2023-08-15 20:21:00,Wire,0
A339,A33,839.32,2023-10-10 03:45:00,DebitCard,0
A29,A223,289.07,2023-05-28 19:01:00,Wire,0
A242,A15,198.36,2023-05-02 12:39:00,DebitCard,0
A120,A249,3561.86,2023-11-17 01:44:00,Wire,0
A202,A301,5011.79,2023-03-19 22:12:00,Wire,0
A120,A146,2098.43,2023-03-30 13:25:00,CashDeposit,0
A172,A81,218.37,2023-08-06 17:14:00,DebitCard,0
A436,A42,1028.42,2023-02-06 15:34:00,ACH,0
A377,A4,2610.82,2023-02-24 15:07:00,CashDeposit,0
A459,A47,3026.63,2023-12-07 04:41:00,CreditCard,0
A1,A241,251.62,2023-03-06 15:39:00,ACH,0
A431,A187,0.06,2023-09-05 02:55:00,DebitCard,0
A44,A20,2490.54,2023-03-02 03:43:00,DebitCard,0
A19,A298,881.97,2023-01-30 23:32:00,ACH,0
A420,A472,587.35,2023-03-11 23:53:00,CreditCard,0
A421,A251,25.96,2023-02-09 03:41:00,DebitCard,0
A315,A428,1554.36,2023-07-11 13:01:00,ACH,0
A145,A70,3809.64,2023-01-24 15:28:00,Wire,0
A133,A80,6322.71,2023-08-23 06:40:00,CashDeposit,0
A310,A114,1668.25,2023-09-08 20:51:00,DebitCard,0
A436,A173,1444.99,2023-08-31 02:56:00,CreditCard,0
A414,A231,177.79,2023-05-11 14:49:00,CashDeposit,0
A334,A361,1592.01,2023-10-24 14:24:00,Wire,0
A476,A120,956.0,2023-10-17 04:19:00,DebitCard,0
A107,A123,1868.58,2023-06-17 22:47:00,CreditCard,0
A18,A40,984.42,2023-01-22 09:20:00,CashDeposit,0
A75,A55,549.66,2023-06-13 10:43:00,CreditCard,0
A37,A144,199.56,2023-10-08 11:34:00,DebitCard,0
A296,A122,756.43,2023-09-19 15:34:00,Wire,0
A62,A476,203.28,2023-08-23 14:04:00,CashDeposit,0
A154,A479,389.35,2023-09-16 04:18:00,CreditCard,0
A335,A17,8738.01,2023-05-13 14:30:00,CreditCard,0
A176,A33,1174.35,2023-01-18 19:24:00,ACH,0
A411,A129,1518.03,2023-05-22 20:01:00,CreditCard,0
A237,A337,4136.9,2023-05-25 17:19:00,DebitCard,0
A417,A167,10838.22,2023-09-29 08:22:00,Wire,1
A337,A161,1747.97,2023-11-30 07:42:00,CashDeposit,0
A94,A3,3347.67,2023-11-13 10:57:00,CreditCard,0
A212,A47,791.84,2023-06-27 06:32:00,DebitCard,0
A452,A71,729.83,2023-03-29 09:21:00,CashDeposit,0
A490,A142,1030.68,2023-11-27 08:10:00,CreditCard,0
A213,A19,2232.58,2023-10-08 15:52:00,ACH,0
A364,A175,2292.61,2023-10-19 08:19:00,CashDeposit,0
A1,A53,757.37,2023-06-25 18:45:00,CashDeposit,0
A75,A170,285.92,2023-09-05 17:02:00,CashDeposit,0
A200,A455,2001.5,2023-07-12 12:09:00,CashDeposit,0
A313,A100,274.68,2023-06-08 08:32:00,ACH,0
A368,A302,1727.84,2023-07-19 04:50:00,DebitCard,0
A386,A233,2364.57,2023-01-17 04:57:00,DebitCard,0
A208,A301,2412.03,2023-08-17 07:10:00,ACH,0
A449,A213,2800.56,2023-12-05 06:08:00,Wire,0
A311,A292,4124.92,2023-03-26 02:01:00,DebitCard,0
A114,A230,1386.13,2023-04-07 08:59:00,DebitCard,0
A436,A19,2620.51,2023-10-25 08:45:00,CreditCard,0
A296,A130,1930.82,2023-05-24 17:55:00,DebitCard,1
A117,A20,413.16,2023-03-22 18:07:00,Wire,0
A1,A220,52.05,2023-01-18 09:21:00,ACH,0
A140,A274,669.66,2023-10-24 12:33:00,CashDeposit,0
A8,A256,1170.5,2023-11-13 05:28:00,DebitCard,0
A339,A26,1919.99,2023-06-30 19:40:00,CashDeposit,0
A338,A282,3793.7,2023-04-15 16:42:00,ACH,0
A473,A199,436.92,2023-07-24 03:56:00,DebitCard,0
A335,A102,268.32,2023-01-06 04:10:00,Wire,0
A331,A125,6619.79,2023-12-11 15:19:00,Wire,1
A66,A476,228.68,2023-09-30 20:26:00,DebitCard,0
A149,A343,1302.06,2023-04-04 14:30:00,Wire,0
A218,A104,1761.67,2023-09-23 11:30:00,CreditCard,0
A391,A477,1559.04,2023-04-16 03:23:00,DebitCard,0
A354,A280,179.92,2023-08-21 15:51:00,ACH,0
A79,A447,117.44,2023-02-14 05:09:00,ACH,0
A33,A398,222.94,2023-10-08 11:19:00,DebitCard,0
A58,A391,1761.79,2023-06-14 07:26:00,DebitCard,0
A392,A427,1572.04,2023-10-11 19:42:00,CashDeposit,0
A62,A246,532.47,2023-09-01 05:03:00,CashDeposit,0
A42,A182,2030.97,2023-10-15 06:23:00,ACH,0
A198,A412,3430.35,2023-03-10 22:07:00,CashDeposit,0
A371,A9,84.94,2023-11-28 15:44:00,CashDeposit,0
A406,A392,1378.83,2023-02-01 11:11:00,ACH,0
A175,A82,2337.92,2023-07-10 02:03:00,CashDeposit,0
A473,A387,581.54,2023-08-18 22:44:00,DebitCard,1
A436,A199,735.68,2023-10-16 14:24:00,Wire,0
A262,A397,1901.96,2023-10-23 13:41:00,Wire,0
A97,A317,4564.3,2023-08-21 02:27:00,Wire,0
A382,A357,3320.67,2023-01-25 08:35:00,CreditCard,0
A478,A467,1749.96,2023-10-12 06:25:00,Wire,0
A234,A198,2620.31,2023-04-28 07:32:00,DebitCard,0
A21,A18,907.7,2023-06-14 21:34:00,CreditCard,1
A181,A8,2048.67,2023-08-30 23:11:00,DebitCard,0
A212,A383,1255.4,2023-11-01 22:21:00,ACH,0
A441,A237,421.28,2023-02-01 00:42:00,CreditCard,0
A304,A266,2419.57,2023-07-24 09:41:00,ACH,0
A242,A253,1625.96,2023-07-21 13:18:00,CashDeposit,0
A174,A61,888.27,2023-08-16 12:51:00,ACH,0
A326,A162,4845.87,2023-03-31 13:54:00,DebitCard,0
A217,A150,42.31,2023-01-15 04:15:00,ACH,0
A153,A340,758.93,2023-02-19 20:25:00,DebitCard,0
A78,A143,117.13,2023-05-04 18:27:00,Wire,0
A499,A271,2909.38,2023-05-13 10:48:00,ACH,0
A378,A153,2422.04,2023-05-29 03:17:00,ACH,1
A145,A167,805.0,2023-03-09 06:35:00,ACH,0
A476,A268,2251.94,2023-08-08 12:16:00,CashDeposit,0
A185,A58,1008.15,2023-02-04 15:29:00,DebitCard,0
A162,A454,2823.26,2023-02-15 01:08:00,CreditCard,0
A298,A409,1210.95,2023-01-29 16:54:00,CreditCard,0
A159,A430,1063.01,2023-10-04 22:31:00,CashDeposit,0
A467,A439,5458.44,2023-01-30 00:06:00,CashDeposit,0
A445,A353,577.71,2023-07-18 19:35:00,DebitCard,0
A336,A152,256.68,2023-02-06 13:37:00,Wire,0
A20,A159,1756.75,2023-12-01 12:55:00,Wire,0
A170,A137,6968.41,2023-09-27 19:46:00,ACH,0
A48,A485,949.11,2023-12-10 22:52:00,CashDeposit,1
A456,A244,128.09,2023-01-16 11:35:00,Wire,0
A207,A277,828.93,2023-02-08 22:01:00,DebitCard,0
A481,A287,1410.16,2023-11-22 20:50:00,CreditCard,0
A86,A94,353.29,2023-08-25 02:33:00,CashDeposit,0
A53,A322,2146.49,2023-10-23 17:31:00,ACH,0
A373,A362,12193.11,2023-02-16 02:47:00,CreditCard,1
A377,A490,1202.01,2023-10-27 08:16:00,CashDeposit,0
A208,A2,876.17,2023-09-06 02:15:00,CashDeposit,0
A295,A406,1024.0,2023-09-23 17:32:00,CreditCard,0
A121,A30,244.67,2023-06-06 10:58:00,CreditCard,0
A198,A98,4295.85,2023-10-28 09:10:00,CashDeposit,0
A69,A207,1071.69,2023-08-04 02:13:00,Wire,0
A147,A137,979.68,2023-04-01 16:03:00,CashDeposit,0
A63,A361,2155.8,2023-06-02 23:58:00,DebitCard,0
A254,A0,1166.91,2023-02-11 17:29:00,Wire,0
A382,A129,2089.58,2023-09-09 16:40:00,CreditCard,0
A416,A328,126.83,2023-07-31 05:54:00,ACH,0
A127,A67,3361.04,2023-09-16 21:24:00,ACH,0
A127,A381,5643.69,2023-01-17 22:53:00,ACH,0
A68,A494,2092.6,2023-03-21 10:05:00,DebitCard,0
A294,A1,6182.99,2023-08-26 07:58:00,CreditCard,0
A424,A356,328.41,2023-01-06 00:14:00,Wire,0
A105,A228,1297.94,2023-02-22 13:38:00,CreditCard,0
A402,A63,1841.64,2023-11-13 07:42:00,DebitCard,0
A210,A193,1743.29,2023-08-29 02:58:00,CashDeposit,0
A227,A339,1026.53,2023-03-15 09:09:00,CreditCard,0
A180,A96,825.23,2023-11-13 17:44:00,CreditCard,0
A485,A140,271.24,2023-06-09 06:30:00,ACH,0
A221,A237,994.31,2023-02-27 17:54:00,ACH,0
A426,A30,355.05,2023-09-30 10:57:00,Wire,0
A104,A211,2651.27,2023-02-10 04:50:00,DebitCard,0
A143,A90,468.49,2023-06-05 03:46:00,ACH,0
A390,A271,120.7,2023-01-24 18:33:00,CashDeposit,0
A155,A329,1607.56,2023-03-23 16:06:00,Wire,0
A442,A141,1808.87,2023-11-02 15:22:00,Wire,0
A138,A82,4110.09,2023-06-24 21:21:00,CreditCard,0
A68,A8,1720.68,2023-10-12 08:33:00,CreditCard,0
A196,A112,847.71,2023-12-12 08:15:00,CashDeposit,0
A478,A74,3249.22,2023-02-09 23:39:00,DebitCard,0
A267,A130,1554.27,2023-09-09 04:30:00,ACH,0
A337,A264,165.2,2023-10-19 01:47:00,DebitCard,0
A10,A32,1668.73,2023-07-26 11:53:00,ACH,0
A144,A129,4772.34,2023-10-22 19:21:00,CreditCard,0
A342,A476,1009.4,2023-07-22 10:02:00,CashDeposit,0
A473,A271,702.88,2023-12-02 15:03:00,CreditCard,0
A270,A1,309.73,2023-02-24 06:49:00,ACH,0
A353,A394,328.44,2023-07-21 15:48:00,Wire,0
A0,A246,1133.99,2023-03-12 10:07:00,CreditCard,0
A156,A369,1811.1,2023-10-06 05:21:00,Wire,0
A411,A139,168.1,2023-08-02 10:13:00,CreditCard,0
A342,A431,5612.49,2023-08-08 00:37:00,CashDeposit,0
A49,A194,2814.09,2023-06-21 19:07:00,CashDeposit,0
A125,A166,1766.79,2023-01-17 16:14:00,DebitCard,0
A388,A123,3525.63,2023-07-13 20:56:00,DebitCard,0
A220,A490,167.17,2023-07-24 18:38:00,ACH,0
A52,A289,1295.73,2023-11-23 04:42:00,CreditCard,0
A443,A22,1989.01,2023-03-16 14:57:00,Wire,0
A378,A37,3528.13,2023-02-07 08:39:00,CashDeposit,0
A69,A113,3060.05,2023-09-26 16:57:00,CreditCard,0
A49,A18,648.88,2023-04-04 08:57:00,ACH,0
A209,A61,5656.38,2023-04-13 02:16:00,CashDeposit,0
A457,A107,265.57,2023-02-04 00:51:00,DebitCard,0
A313,A60,4161.02,2023-02-04 01:06:00,DebitCard,0
A274,A382,7076.8,2023-08-18 01:13:00,CreditCard,0
A352,A141,389.97,2023-07-16 23:59:00,CreditCard,0
A356,A373,2560.74,2023-01-03 07:32:00,Wire,0
A110,A407,82.24,2023-05-30 22:26:00,DebitCard,0
A257,A298,1039.81,2023-03-25 11:54:00,CashDeposit,0
A218,A356,1452.51,2023-05-08 01:14:00,DebitCard,0
A284,A356,1738.08,2023-03-01 19:37:00,ACH,0
A321,A292,5495.78,2023-01-08 18:39:00,DebitCard,0
A421,A80,2231.01,2023-03-27 06:38:00,ACH,0
A100,A423,1312.77,2023-03-18 02:53:00,CreditCard,0
A235,A31,3318.04,2023-08-29 21:41:00,Wire,0
A68,A16,6012.89,2023-02-12 22:01:00,CreditCard,0
A387,A450,44.63,2023-10-05 02:31:00,DebitCard,0
A221,A78,8093.54,2023-09-08 11:06:00,ACH,0
A81,A242,180.14,2023-05-18 15:46:00,ACH,0
A17,A272,3368.18,2023-03-05 18:00:00,Wire,0
A391,A80,657.94,2023-03-19 02:36:00,ACH,0
A55,A222,283.54,2023-03-25 11:16:00,CreditCard,0
A266,A365,1159.12,2023-07-22 01:38:00,CashDeposit,0
A477,A302,2065.41,2023-11-24 07:21:00,CashDeposit,0
A453,A231,959.14,2023-02-27 07:21:00,CashDeposit,0
A290,A110,112.22,2023-12-14 04:50:00,Wire,0
A312,A428,1829.89,2023-10-17 08:20:00,Wire,0
A133,A310,4653.82,2023-03-19 23:14:00,ACH,0
A151,A192,966.47,2023-10-09 06:42:00,CashDeposit,0
A46,A447,487.54,2023-07-31 16:22:00,ACH,0
A64,A461,1168.86,2023-01-20 14:02:00,CreditCard,0
A273,A486,99.14,2023-11-09 02:06:00,ACH,0
A202,A465,3435.02,2023-08-25 12:46:00,CashDeposit,0
A418,A69,3501.32,2023-01-20 05:39:00,CashDeposit,0
A448,A118,1773.47,2023-10-18 21:16:00,CreditCard,0
A25,A260,871.14,2023-11-09 11:58:00,CashDeposit,0
A37,A123,3216.71,2023-07-16 05:52:00,CashDeposit,0
A268,A275,1617.96,2023-02-04 01:20:00,DebitCard,0
A281,A69,3496.62,2023-10-29 12:08:00,CreditCard,0
A251,A435,1996.41,2023-11-02 01:41:00,CreditCard,0
A404,A112,3068.71,2023-09-12 09:59:00,ACH,0
A319,A226,1825.41,2023-01-27 00:12:00,Wire,0
A279,A41,1069.35,2023-09-26 14:28:00,DebitCard,0
A348,A141,6337.59,2023-11-05 11:10:00,DebitCard,1
A391,A5,1557.91,2023-10-12 00:09:00,ACH,0
A353,A12,1858.19,2023-11-11 04:00:00,ACH,0
A84,A387,498.17,2023-09-28 05:25:00,CashDeposit,0
A352,A97,1965.13,2023-06-25 01:07:00,ACH,0
A457,A275,1695.43,2023-08-24 18:21:00,DebitCard,0
A322,A383,408.74,2023-08-09 05:26:00,ACH,0
A180,A160,122.87,2023-05-19 00:08:00,ACH,0
A258,A330,1854.5,2023-04-16 12:51:00,DebitCard,0
A43,A279,2885.24,2023-10-23 22:03:00,CreditCard,0
A295,A276,1482.16,2023-06-23 14:09:00,DebitCard,0
A466,A393,514.36,2023-01-28 21:22:00,CreditCard,0
A390,A147,2196.36,2023-07-02 13:26:00,CashDeposit,0
A160,A194,166.99,2023-06-20 17:05:00,ACH,0
A239,A13,1166.2,2023-01-17 01:45:00,CashDeposit,0
A338,A133,356.74,2023-11-19 12:10:00,CreditCard,0
A325,A174,407.81,2023-02-02 06:58:00,DebitCard,0
A140,A271,452.03,2023-02-24 14:21:00,Wire,0
A62,A120,977.83,2023-05-31 08:36:00,CreditCard,0
A261,A116,105.01,2023-04-28 02:32:00,DebitCard,0
A187,A158,1014.31,2023-10-27 03:03:00,CreditCard,0
A192,A373,1433.68,2023-01-16 05:53:00,CashDeposit,0
A320,A240,1320.56,2023-01-20 07:26:00,Wire,0
A210,A308,965.07,2023-11-08 16:03:00,CashDeposit,0
A316,A181,3654.52,2023-10-14 08:44:00,ACH,0
A398,A325,314.07,2023-12-14 00:21:00,CashDeposit,0
A33,A31,1409.21,2023-04-08 12:09:00,ACH,0
A443,A200,128.1,2023-04-03 01:07:00,CashDeposit,0
A284,A468,147.63,2023-07-12 17:00:00,ACH,0
A375,A132,1706.0,2023-11-09 00:06:00,CreditCard,0
A242,A255,1669.51,2023-11-17 13:31:00,CreditCard,0
A193,A367,4208.02,2023-10-06 02:38:00,CreditCard,0
A32,A204,1632.32,2023-04-08 12:04:00,CreditCard,0
A33,A72,6427.33,2023-09-11 15:22:00,Wire,0
A151,A371,99.84,2023-03-04 05:05:00,CashDeposit,0
A342,A341,206.3,2023-09-23 23:39:00,DebitCard,0
A81,A10,90.13,2023-03-30 08:53:00,Wire,0
A66,A188,409.81,2023-09-20 23:06:00,CashDeposit,0
A53,A158,1558.59,2023-10-11 08:50:00,DebitCard,0
A447,A20,2074.5,2023-10-27 07:04:00,Wire,0
A323,A199,93.31,2023-02-27 01:01:00,DebitCard,0
A191,A387,5836.46,2023-04-16 19:24:00,ACH,0
A403,A117,3692.41,2023-09-20 13:16:00,DebitCard,0
A349,A95,703.69,2023-04-17 23:33:00,CreditCard,0
A466,A373,160.66,2023-01-09 11:17:00,ACH,0
A157,A210,372.39,2023-10-16 09:25:00,DebitCard,0
A262,A294,271.51,2023-10-24 15:08:00,CashDeposit,0
A470,A11,263.14,2023-10-09 02:09:00,CreditCard,0
A188,A123,1461.95,2023-07-22 11:11:00,CashDeposit,0
A425,A141,564.32,2023-05-01 17:08:00,CreditCard,0
A425,A356,886.77,2023-01-23 09:39:00,DebitCard,0
A351,A327,9113.78,2023-01-21 22:38:00,DebitCard,0
A469,A110,2306.02,2023-03-18 01:43:00,DebitCard,0
A269,A131,5951.1,2023-08-02 18:20:00,DebitCard,0
A62,A202,307.6,2023-09-23 05:18:00,CreditCard,0
A412,A52,962.99,2023-02-02 18:56:00,ACH,0
A232,A269,1618.16,2023-06-19 19:54:00,ACH,0
A310,A499,159.73,2023-03-14 07:33:00,CreditCard,0
A323,A347,8.39,2023-03-14 02:03:00,Wire,0
A207,A329,2219.96,2023-04-28 14:35:00,CreditCard,0
A208,A437,2053.44,2023-01-13 15:42:00,ACH,0
A470,A384,1057.94,2023-08-11 18:38:00,CashDeposit,0
A492,A167,1345.29,2023-05-22 18:06:00,ACH,0
A256,A439,1073.8,2023-05-29 06:08:00,CashDeposit,0
A268,A456,48.6,2023-01-04 01:14:00,ACH,0
A106,A420,817.05,2023-01-10 16:09:00,ACH,0
A171,A398,389.8,2023-06-01 02:31:00,ACH,0
A428,A305,207.22,2023-07-10 17:38:00,ACH,0
A193,A170,6280.15,2023-06-21 22:47:00,Wire,0
A145,A421,1829.38,2023-08-06 00:33:00,ACH,0
A464,A212,2608.74,2023-11-30 18:00:00,ACH,0
A348,A109,757.74,2023-05-23 15:15:00,DebitCard,0
A177,A68,998.94,2023-11-19 12:58:00,ACH,0
A309,A36,540.8,2023-10-22 08:53:00,ACH,0
A327,A395,203.99,2023-07-29 08:40:00,DebitCard,0
A149,A115,394.54,2023-03-26 05:33:00,Wire,0
A175,A429,3194.17,2023-01-10 14:28:00,CashDeposit,0
A208,A99,2263.59,2023-03-04 02:43:00,CreditCard,0
A310,A308,1583.41,2023-07-04 04:12:00,CreditCard,0
A231,A140,1289.06,2023-05-03 00:56:00,DebitCard,0
A47,A130,5113.26,2023-12-06 23:28:00,ACH,0
A438,A374,151.03,2023-04-18 00:33:00,CreditCard,0
A208,A481,658.68,2023-09-30 00:39:00,ACH,0
A322,A10,861.37,2023-10-11 06:25:00,DebitCard,0
A479,A202,3050.43,2023-06-06 01:46:00,Wire,0
A380,A23,9789.61,2023-07-09 02:03:00,ACH,0
A65,A218,550.64,2023-10-12 02:25:00,ACH,0
A483,A98,4147.83,2023-11-15 12:22:00,ACH,0
A104,A184,3551.25,2023-05-23 05:01:00,Wire,0
A45,A418,508.9,2023-11-14 04:58:00,ACH,0
A350,A233,1019.43,2023-01-27 11:04:00,DebitCard,0
A108,A51,1054.16,2023-12-13 21:34:00,CreditCard,0
A130,A459,7653.59,2023-05-04 23:37:00,DebitCard,0
A220,A260,399.08,2023-07-20 08:31:00,CreditCard,0
A55,A248,3210.47,2023-08-17 01:22:00,Wire,0
A287,A329,813.51,2023-11-25 13:26:00,CreditCard,0
A268,A425,2625.12,2023-04-07 00:58:00,DebitCard,0
A20,A59,1089.49,2023-03-30 03:30:00,DebitCard,0
A2,A406,1727.21,2023-07-12 04:04:00,Wire,0
A175,A152,3574.88,2023-03-28 10:39:00,Wire,0
A467,A281,3260.97,2023-09-26 05:01:00,CashDeposit,0
A23,A108,4026.16,2023-03-27 02:30:00,DebitCard,0
A63,A27,122.94,2023-02-07 07:26:00,DebitCard,0
A355,A9,2355.64,2023-08-09 12:31:00,ACH,0
A289,A297,301.62,2023-09-15 14:38:00,ACH,0
A146,A293,1075.09,2023-03-08 04:24:00,ACH,0
A231,A130,1590.75,2023-08-01 05:27:00,CreditCard,0
A306,A361,1030.8,2023-07-28 13:05:00,CashDeposit,0
A215,A392,1466.32,2023-08-16 08:49:00,CashDeposit,0
A445,A399,11325.08,2023-08-28 02:57:00,DebitCard,1
A425,A282,290.55,2023-08-22 15:41:00,CashDeposit,0
A381,A373,2250.67,2023-09-04 02:10:00,Wire,0
A267,A151,1008.37,2023-02-22 20:36:00,CashDeposit,0
A296,A196,285.46,2023-08-20 20:14:00,CashDeposit,0
A169,A289,345.7,2023-02-07 11:32:00,DebitCard,1
A256,A454,5962.6,2023-04-23 17:16:00,CashDeposit,0
A499,A438,4233.9,2023-03-12 19:08:00,CreditCard,0
A55,A94,4751.21,2023-11-02 12:55:00,CreditCard,0
A72,A397,9543.11,2023-06-06 12:18:00,Wire,0
A491,A480,467.18,2023-01-20 22:36:00,Wire,0
A11,A285,878.37,2023-06-22 04:56:00,CreditCard,0
A60,A234,2212.6,2023-10-06 02:06:00,Wire,0
A15,A328,1322.53,2023-06-10 22:09:00,CreditCard,0
A158,A287,1083.91,2023-12-10 08:20:00,CreditCard,0
A112,A166,885.75,2023-09-01 23:49:00,CashDeposit,0
A332,A124,1801.72,2023-11-24 03:24:00,CashDeposit,0
A459,A287,1714.13,2023-10-03 14:52:00,ACH,0
A145,A423,352.18,2023-01-02 02:50:00,DebitCard,0
A454,A339,1276.33,2023-02-12 21:23:00,CreditCard,0
A289,A312,1612.51,2023-06-08 01:38:00,DebitCard,1
A411,A434,1689.28,2023-10-13 11:21:00,CreditCard,0
A390,A183,471.72,2023-07-18 05:55:00,CreditCard,0
A136,A47,2711.7,2023-10-13 07:12:00,CashDeposit,0
A193,A176,51.04,2023-05-29 03:45:00,ACH,0
A110,A7,876.49,2023-07-24 13:01:00,Wire,0
A50,A344,3030.19,2023-10-30 10:01:00,CreditCard,0
A413,A270,1659.73,2023-04-25 05:06:00,CashDeposit,0
A472,A384,605.35,2023-02-13 18:12:00,DebitCard,0
A397,A136,2374.58,2023-05-26 03:38:00,CashDeposit,0
A300,A407,1675.84,2023-10-09 11:50:00,DebitCard,0
A139,A320,3181.66,2023-11-24 07:31:00,ACH,0
A426,A491,2656.24,2023-03-01 19:11:00,Wire,0
A0,A3,1883.77,2023-09-01 02:35:00,CashDeposit,0
A200,A464,1339.56,2023-11-19 07:17:00,Wire,0
A28,A59,285.85,2023-10-31 13:04:00,Wire,0
A38,A41,605.82,2023-09-01 07:49:00,CreditCard,0
A171,A421,1086.35,2023-10-27 18:19:00,ACH,0
A33,A192,1829.08,2023-07-12 04:05:00,ACH,0
A142,A41,1441.89,2023-04-17 16:34:00,CashDeposit,0
A377,A164,679.87,2023-01-20 18:41:00,Wire,0
A90,A441,12.97,2023-08-18 04:58:00,CashDeposit,0
A298,A486,1371.31,2023-06-11 09:44:00,Wire,0
A25,A373,672.7,2023-05-15 02:47:00,CreditCard,0
A138,A8,2653.1,2023-11-23 02:54:00,Wire,0
A306,A144,48.48,2023-05-23 06:19:00,CreditCard,0
A482,A229,1758.12,2023-11-19 09:03:00,CreditCard,0
A390,A441,5676.58,2023-05-30 21:01:00,CreditCard,0
A176,A9,383.31,2023-07-22 05:43:00,ACH,0
A251,A371,1275.99,2023-08-16 16:44:00,Wire,0
A472,A24,191.75,2023-02-28 14:35:00,CashDeposit,0
A308,A34,1965.3,2023-10-08 00:36:00,DebitCard,1
A479,A268,1599.38,2023-09-03 15:01:00,CashDeposit,0
A496,A99,1046.35,2023-03-14 05:59:00,CreditCard,0
A45,A479,1473.68,2023-02-18 07:15:00,DebitCard,0
A476,A87,4537.81,2023-03-15 18:30:00,DebitCard,0
A205,A55,437.04,2023-06-20 02:23:00,CashDeposit,0
A237,A5,45.65,2023-03-16 14:35:00,CreditCard,0
A40,A308,3956.15,2023-03-01 11:39:00,ACH,0
A112,A384,1721.32,2023-06-03 14:36:00,CreditCard,0
A342,A162,4426.56,2023-02-18 04:32:00,Wire,0
A293,A499,1817.37,2023-05-06 14:21:00,Wire,0
A111,A229,3323.16,2023-01-28 01:33:00,CashDeposit,0
A135,A303,1123.09,2023-01-18 21:46:00,CreditCard,0
A165,A24,2771.47,2023-02-21 06:46:00,Wire,0
A22,A498,4884.65,2023-10-25 15:05:00,ACH,0
A145,A27,1697.84,2023-03-28 02:38:00,Wire,0
A128,A425,398.82,2023-02-06 23:55:00,Wire,0
A55,A474,626.13,2023-02-21 14:50:00,Wire,0
A255,A341,442.9,2023-07-06 22:04:00,CreditCard,0
A38,A7,567.0,2023-10-31 15:14:00,CreditCard,0
A449,A251,731.76,2023-11-22 14:13:00,CashDeposit,0
A93,A52,1619.96,2023-08-17 17:52:00,CreditCard,0
A476,A498,1773.42,2023-06-02 20:51:00,CreditCard,0
A174,A376,1111.99,2023-10-30 02:26:00,Wire,0
A351,A310,1911.21,2023-06-09 10:41:00,CreditCard,0
A443,A423,170.19,2023-03-26 08:00:00,CashDeposit,0
A58,A434,183.77,2023-07-07 14:45:00,CreditCard,0
A163,A209,377.07,2023-01-11 14:46:00,DebitCard,0
A384,A230,1459.94,2023-09-26 23:36:00,ACH,0
A359,A301,481.58,2023-07-18 06:46:00,Wire,0
A474,A60,666.15,2023-06-15 03:23:00,Wire,0
A206,A440,1022.69,2023-12-08 14:04:00,Wire,0
A207,A265,3341.2,2023-10-11 22:44:00,CreditCard,0
A7,A186,27.92,2023-10-06 08:37:00,ACH,0
A73,A43,2096.1,2023-08-28 21:38:00,CreditCard,0
A322,A178,2210.53,2023-04-30 09:09:00,CreditCard,0
A201,A347,3205.48,2023-11-15 00:19:00,DebitCard,1
A171,A276,5398.76,2023-06-12 20:24:00,ACH,0
A207,A291,40.69,2023-02-24 17:41:00,ACH,0
A394,A479,333.96,2023-03-05 10:18:00,ACH,0
A71,A167,4346.12,2023-07-26 18:05:00,Wire,0
A386,A304,1226.89,2023-01-15 08:35:00,CashDeposit,0
A395,A349,1662.94,2023-04-08 18:20:00,CreditCard,0
A311,A277,2175.51,2023-04-16 03:36:00,CashDeposit,0
A487,A81,2273.04,2023-02-16 04:38:00,ACH,0
A408,A17,5368.87,2023-12-13 09:27:00,CashDeposit,0
A117,A339,11584.85,2023-11-03 11:26:00,CashDeposit,1
A221,A499,2547.06,2023-09-19 20:22:00,CashDeposit,0
A128,A259,677.17,2023-04-17 06:22:00,CreditCard,0
A310,A172,4236.4,2023-11-05 01:38:00,CashDeposit,0
A322,A33,100.95,2023-08-24 15:56:00,ACH,0
A231,A320,525.54,2023-07-18 16:19:00,CashDeposit,0
A414,A384,4553.56,2023-11-29 09:12:00,ACH,0
A225,A46,591.94,2023-05-10 22:58:00,CreditCard,0
A278,A205,498.59,2023-06-12 23:00:00,Wire,0
A276,A393,297.29,2023-08-28 02:33:00,CreditCard,1
A315,A231,3919.58,2023-04-11 02:06:00,Wire,0
A493,A314,1386.53,2023-01-24 02:42:00,Wire,0
A272,A252,2247.2,2023-05-20 23:35:00,CashDeposit,0
A319,A294,546.42,2023-11-30 06:10:00,Wire,0
A367,A432,2837.97,2023-02-26 00:55:00,CreditCard,0
A295,A100,2854.28,2023-06-29 19:49:00,ACH,0
A272,A162,749.67,2023-09-06 03:35:00,CashDeposit,1
A329,A95,1057.58,2023-09-06 10:22:00,CreditCard,0
A356,A137,470.66,2023-11-18 11:57:00,ACH,0
A444,A184,7506.71,2023-10-03 02:14:00,Wire,0
A317,A169,2074.67,2023-09-07 14:58:00,Wire,0
A15,A344,5452.75,2023-02-15 10:44:00,CreditCard,0
A277,A90,723.05,2023-10-11 09:34:00,DebitCard,0
A137,A128,3045.52,2023-03-08 11:11:00,CashDeposit,0
A303,A201,2903.66,2023-03-13 09:36:00,CreditCard,0
A417,A313,2353.08,2023-04-18 02:26:00,CreditCard,0
A324,A487,6741.66,2023-02-18 11:01:00,CashDeposit,0
A433,A137,1000.28,2023-10-15 11:03:00,Wire,0
A113,A443,280.17,2023-12-09 11:08:00,CreditCard,0
